sample_id,run_id,medium,medium_id,sequence,phase,phase_name,phase_id,voltage,voltage_class,frame,time_ms,time_s,drive_freq_hz,cycle_phase_rad,sin_phase,cos_phase,v_applied,v_abs,angle_deg,angle_rad,delta_angle,direction,direction_id,amp_deg_model,tau_stim_s_model,tau_relax_s_model,noise_std_deg_model,img_relpath,img_filename,img_path,split
ACETONE(1%)__seq783__4.900V__R__f09,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,0.0,0.0,5.044510922280098,0.0880433247466035,-1.5150940113750666,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f09.png,train
ACETONE(1%)__seq783__4.900V__R__f10,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,0.0,0.0,3.8253859333182936,0.06676557969588047,-1.2191249889618048,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f10.png,train
ACETONE(1%)__seq783__4.900V__R__f11,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,0.0,0.0,3.2728757778580344,0.057122458332393225,-0.5525101554602592,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f11.png,train
ACETONE(1%)__seq783__4.900V__R__f12,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,0.0,0.0,2.7369006117650385,0.04776792697514698,-0.5359751660929959,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f12.png,train
ACETONE(1%)__seq783__4.900V__R__f13,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,0.0,0.0,2.2736906363255946,0.03968338777564661,-0.46320997543944387,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f13.png,train
ACETONE(1%)__seq783__4.900V__R__f14,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.0,0.0,1.5908841620104042,0.027766166644912445,-0.6828064743151905,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f14.png,train
ACETONE(1%)__seq783__4.900V__R__f15,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,0.0,0.0,0.640446251843657,0.011177895776728619,-0.9504379101667472,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f15.png,train
ACETONE(1%)__seq783__4.900V__R__f16,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,0.0,0.0,1.2654668264097668,0.022086562695613963,0.6250205745661098,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f16.png,train
ACETONE(1%)__seq783__4.900V__R__f17,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,0.0,0.0,0.8969057136124793,0.01565395778248709,-0.36856111279728754,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f17.png,train
ACETONE(1%)__seq783__4.900V__R__f18,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,0.0,0.0,0.3814962281823805,0.006658365265722122,-0.5154094854300988,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f18.png,train
ACETONE(1%)__seq783__4.900V__R__f19,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,0.0,0.0,0.18937125433280813,0.0033051518967390794,-0.19212497384957236,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f19.png,train
ACETONE(1%)__seq783__4.900V__R__f20,ACETONE(1%)__seq783__4.900V__R,ACETONE(1%),0,783,R,Relaxation,0,4.9,7,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,0.0,0.0,-0.10315586869782516,-0.0018004095515320045,-0.2925271230306333,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__R/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__R/f20.png,train
ACETONE(1%)__seq783__4.900V__S__f01,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,54.43312988572286,0.9500373386715887,0.0,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f01.png,train
ACETONE(1%)__seq783__4.900V__S__f02,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,3.1233775497685796,3.1233775497685796,54.28458169951736,0.947444683724437,-0.14854818620550247,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f02.png,train
ACETONE(1%)__seq783__4.900V__S__f03,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,4.813207528570574,4.813207528570574,50.69168138497768,0.8847367435397797,-3.5929003145396834,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f03.png,train
ACETONE(1%)__seq783__4.900V__S__f04,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,4.293902732214932,4.293902732214932,39.97062546066657,0.6976190183701069,-10.72105592431111,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f04.png,train
ACETONE(1%)__seq783__4.900V__S__f05,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,1.803810308154923,1.803810308154923,22.71801669401019,0.39650419083351496,-17.25260876665638,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f05.png,train
ACETONE(1%)__seq783__4.900V__S__f06,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,-1.5141832724372417,1.5141832724372417,0.2557894609764458,0.004464368285940529,-22.462227233033744,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f06.png,train
ACETONE(1%)__seq783__4.900V__S__f07,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,-4.137206834959873,4.137206834959873,-19.590733799074016,-0.3419228076755788,-19.84652326005046,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f07.png,train
ACETONE(1%)__seq783__4.900V__S__f08,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,-4.861362036440942,4.861362036440942,-22.98450484711036,-0.4011552865226717,-3.3937710480363457,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f08.png,train
ACETONE(1%)__seq783__4.900V__S__f09,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,-3.354280819050576,3.354280819050576,0.3805716535723981,0.006642228394597586,23.36507650068276,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f09.png,train
ACETONE(1%)__seq783__4.900V__S__f10,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,-0.30767354569363936,0.30767354569363936,16.855649409287643,0.29418657975390666,16.475077755715244,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f10.png,train
ACETONE(1%)__seq783__4.900V__S__f11,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,2.8801477362331176,2.8801477362331176,26.31602166295045,0.45930122404463886,9.460372253662808,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f11.png,train
ACETONE(1%)__seq783__4.900V__S__f12,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,4.746057489530292,4.746057489530292,28.192115264463325,0.49204523446663695,1.8760936015128742,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f12.png,train
ACETONE(1%)__seq783__4.900V__S__f13,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,4.433652557083499,4.433652557083499,20.633799884473593,0.3601277451816898,-7.5583153799897325,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f13.png,train
ACETONE(1%)__seq783__4.900V__S__f14,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,2.0863185286688624,2.0863185286688624,5.436575023607773,0.09488613419364408,-15.19722486086582,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f14.png,train
ACETONE(1%)__seq783__4.900V__S__f15,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,15,7000,7.0,0.22,9.676105373056563,-0.24868988716485477,-0.9685831611286311,-1.2185804471077883,1.2185804471077883,-13.765639846820058,-0.24025573897073788,-19.20221487042783,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f15.png,f15.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f15.png,train
ACETONE(1%)__seq783__4.900V__S__f16,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,16,7500,7.5,0.22,10.367255756846317,-0.8090169943749472,-0.5877852522924735,-3.964183272437242,3.964183272437242,-28.696120473319258,-0.5008417848083747,-14.9304806264992,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f16.png,f16.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f16.png,train
ACETONE(1%)__seq783__4.900V__S__f17,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,17,8000,8.0,0.22,11.058406140636071,-0.9980267284282716,0.0627905195293126,-4.890330969298531,4.890330969298531,-28.90472808759342,-0.5044826745221891,-0.20860761427416108,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f17.png,f17.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f17.png,train
ACETONE(1%)__seq783__4.900V__S__f18,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,18,8500,8.5,0.22,11.749556524425826,-0.7289686274214123,0.6845471059286878,-3.5719462743649206,3.5719462743649206,-13.03151166243783,-0.22744278502158002,15.873216425155588,neg,0,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f18.png,f18.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f18.png,train
ACETONE(1%)__seq783__4.900V__S__f19,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,19,9000,9.0,0.22,12.44070690821558,-0.12533323356430578,0.9921147013144777,-0.6141328444650984,0.6141328444650984,7.819894747633524,0.13648291050561603,20.851406410071355,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f19.png,f19.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f19.png,train
ACETONE(1%)__seq783__4.900V__S__f20,ACETONE(1%)__seq783__4.900V__S,ACETONE(1%),0,783,S,Stimulus,1,4.9,7,20,9500,9.5,0.22,13.131857292005336,0.5358267949789964,0.8443279255020152,2.6255512953970825,2.6255512953970825,18.8756427142819,0.32944211379429844,11.055747966648376,pos,2,59.45299813838501,1.3,2.896,3.1957778720239154,ACETONE(1%)__seq783__4.900V__S/f20.png,f20.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq783__4.900V__S/f20.png,train
ACETONE(1%)__seq784__4.000V__R__f01,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,1,0,0.0,0.22,0.0,0.0,1.0,0.0,0.0,14.7548463216368,0.2575206489383364,0.0,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f01.png,f01.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f01.png,train
ACETONE(1%)__seq784__4.000V__R__f02,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,2,500,0.5,0.22,0.6911503837897545,0.6374239897486896,0.7705132427757893,0.0,0.0,13.73489785722189,0.239719190033636,-1.0199484644149095,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f02.png,f02.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f02.png,train
ACETONE(1%)__seq784__4.000V__R__f03,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,3,1000,1.0,0.22,1.382300767579509,0.9822872507286886,0.18738131458572474,0.0,0.0,11.669430664381007,0.20366998692663796,-2.0654671928408828,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f03.png,f03.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f03.png,train
ACETONE(1%)__seq784__4.000V__R__f04,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,4,1500,1.5,0.22,2.0734511513692633,0.8763066800438637,-0.48175367410171505,0.0,0.0,9.395011984417108,0.16397389239240473,-2.2744186799638992,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f04.png,f04.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f04.png,train
ACETONE(1%)__seq784__4.000V__R__f05,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,5,2000,2.0,0.22,2.764601535159018,0.36812455268467814,-0.9297764858882513,0.0,0.0,7.627222706919471,0.13312014901861927,-1.767789277497637,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f05.png,f05.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f05.png,train
ACETONE(1%)__seq784__4.000V__R__f06,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,6,2500,2.5,0.22,3.4557519189487724,-0.3090169943749473,-0.9510565162951536,0.0,0.0,6.004792088040049,0.10480339283400407,-1.622430618879422,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f06.png,f06.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f06.png,train
ACETONE(1%)__seq784__4.000V__R__f07,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,7,3000,3.0,0.22,4.146902302738527,-0.8443279255020149,-0.5358267949789971,0.0,0.0,5.164113020659455,0.09013077515561745,-0.8406790673805942,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f07.png,f07.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f07.png,train
ACETONE(1%)__seq784__4.000V__R__f08,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,8,3500,3.5,0.22,4.838052686528282,-0.9921147013144779,0.12533323356430423,0.0,0.0,4.622911078105298,0.08068501933985821,-0.5412019425541565,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f08.png,f08.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f08.png,train
ACETONE(1%)__seq784__4.000V__R__f09,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,9,4000,4.0,0.22,5.529203070318036,-0.684547105928689,0.7289686274214112,0.0,0.0,4.015435634507497,0.07008257272406346,-0.6074754435978011,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f09.png,f09.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f09.png,train
ACETONE(1%)__seq784__4.000V__R__f10,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,10,4500,4.5,0.22,6.22035345410779,-0.06279051952931415,0.9980267284282716,0.0,0.0,3.335305891061465,0.05821206936018587,-0.6801297434460323,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f10.png,f10.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f10.png,train
ACETONE(1%)__seq784__4.000V__R__f11,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,11,5000,5.0,0.22,6.911503837897545,0.5877852522924729,0.8090169943749476,0.0,0.0,2.720202065718782,0.04747648236634392,-0.615103825342683,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f11.png,f11.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f11.png,train
ACETONE(1%)__seq784__4.000V__R__f12,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,12,5500,5.5,0.22,7.602654221687299,0.968583161128631,0.2486898871648554,0.0,0.0,2.2088754115561,0.038552148697998743,-0.5113266541626822,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f12.png,f12.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f12.png,train
ACETONE(1%)__seq784__4.000V__R__f13,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,13,6000,6.0,0.22,8.293804605477053,0.90482705246602,-0.4257792915650717,0.0,0.0,1.880987918520943,0.03282943236842528,-0.32788749303515674,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f13.png,f13.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f13.png,train
ACETONE(1%)__seq784__4.000V__R__f14,ACETONE(1%)__seq784__4.000V__R,ACETONE(1%),0,784,R,Relaxation,0,4.0,5,14,6500,6.5,0.22,8.984954989266807,0.42577929156507394,-0.9048270524660189,0.0,0.0,1.4056395354743725,0.024533037990231432,-0.47534838304657057,pos,2,52.20194980372096,1.3,2.896,2.982504009732489,ACETONE(1%)__seq784__4.000V__R/f14.png,f14.png,/content/drive/MyDrive/IPMC_outputs/preprocess_20260207_154543/dataset/images/ACETONE(1%)__seq784__4.000V__R/f14.png,train
